Date,Available Bytes(kb),Committed Bytes(kb),Cache Bytes(kb),Buffer Bytes(kb),Swap Available Bytes(kb),% Processor Time,Connections Established,Connection Failures,Connections Reset,Segments/sec,Segments Retransmitted/sec,Install Dir Free Space,% Disk Time,Avg. Disk Queue Length,Avg. Disk Bytes/Transfer(kb),Avg Load 1 min,Avg Load 5 min,Avg Load 15 min,Handle Count,% Idle Time,% IO Wait Time
2018-12-08 03:11:00,1636245,5200801,62779,-1,-1,30,16,7,1187,0,0,-1,100,7,30,0.10,0.13,0.09,30380,53,-1
2018-12-08 03:12:00,1653661,5182255,60215,-1,-1,1,19,7,1187,11,0,-1,0,0,8,11.30,2.37,0.84,30417,96,-1
2018-12-08 03:13:00,1654071,5185581,60149,-1,-1,2,20,7,1187,27,0,-1,0,0,10,0.05,2.35,0.84,30517,97,-1
2018-12-08 03:14:00,1654726,5180952,60506,-1,-1,0,18,7,1187,0,0,-1,0,0,0,0.20,2.35,0.85,30263,97,-1
2018-12-08 03:15:00,1655443,5180682,60506,-1,-1,0,16,7,1189,0,0,-1,0,0,4,0.10,2.35,0.85,30325,94,-1
2018-12-08 03:16:00,1656922,5180928,59551,-1,-1,1,16,7,1189,0,0,-1,0,0,0,0.05,2.34,0.85,30374,97,-1
2018-12-08 03:17:00,1651781,5186375,60252,-1,-1,76,18,7,1189,25,0,-1,12,0,8,0.00,0.08,0.85,30856,89,-1
2018-12-08 03:18:00,1650720,5185363,60403,-1,-1,0,18,7,1189,3,0,-1,0,0,4,0.05,0.08,0.84,30482,90,-1
2018-12-08 03:19:00,1653862,5181530,60432,-1,-1,0,16,7,1191,0,0,-1,0,0,4,0.10,0.06,0.84,30283,96,-1
2018-12-08 03:20:00,1653735,5182009,60637,-1,-1,0,16,7,1191,0,0,-1,0,0,0,0.05,0.05,0.84,30301,98,-1
2018-12-08 03:21:00,1654267,5180993,59740,-1,-1,0,16,7,1191,0,0,-1,0,0,0,0.10,0.06,0.84,30314,98,-1
2018-12-08 03:22:00,1653538,5182144,60014,-1,-1,1,18,7,1191,32,0,-1,0,0,0,0.30,0.12,0.86,30612,9,-1
2018-12-08 03:23:00,1654214,5182201,60342,-1,-1,81,18,7,1191,13,0,-1,14,0,10,0.00,0.11,0.85,30445,98,-1
2018-12-08 03:24:00,1652838,5182296,60723,-1,-1,0,16,7,1193,0,0,-1,0,0,0,0.10,0.11,0.84,30218,92,-1
2018-12-08 03:25:00,1653088,5181931,60903,-1,-1,0,16,7,1193,0,0,-1,0,0,4,0.25,0.15,0.85,30296,92,-1
2018-12-08 03:26:00,1651544,5183045,60915,-1,-1,0,16,7,1193,0,0,-1,0,0,4,0.05,0.14,0.85,30332,98,-1
2018-12-08 03:27:00,1652592,5183578,60325,-1,-1,3,19,7,1193,0,0,-1,95,0,15,0.15,0.11,0.10,30383,91,-1
2018-12-08 03:28:00,1648967,5186629,60547,-1,-1,0,20,7,1193,74,0,-1,0,0,0,0.05,0.12,0.10,30370,96,-1
2018-12-08 03:29:00,1645842,5188575,60850,-1,-1,0,15,7,1194,116,0,-1,1,0,4,0.05,0.11,0.09,30212,97,-1
2018-12-08 03:30:00,1639620,5197701,61513,-1,-1,0,15,7,1194,114,0,-1,0,0,0,0.15,0.09,0.10,30244,97,-1
2018-12-08 03:31:00,1638768,5198954,60760,-1,-1,0,15,7,1194,79,0,-1,0,0,5,0.05,0.09,0.10,30176,97,-1
2018-12-08 03:32:00,1633714,5203034,60334,-1,-1,0,15,7,1194,71,0,-1,3,0,4,0.05,0.07,0.10,30808,96,-1
2018-12-08 03:33:00,1645080,5192216,61407,-1,-1,96,20,7,1194,0,0,-1,34,0,47,0.15,0.09,0.11,30760,91,-1
2018-12-08 03:34:00,1649176,5184929,60375,-1,-1,2,17,7,1194,33,0,-1,0,0,4,0.20,0.12,0.11,30241,96,-1
2018-12-08 03:35:00,1653194,5181362,60485,-1,-1,11,17,7,1195,35,0,-1,0,0,8,0.10,0.11,0.12,30339,95,-1
2018-12-08 03:36:00,1652830,5182128,60301,-1,-1,4,18,7,1195,19,0,-1,1,0,7,0.00,0.10,0.11,30332,96,-1
2018-12-08 03:37:00,1652219,5181968,60383,-1,-1,4,16,7,1197,21,0,-1,0,0,15,0.25,0.14,0.11,30416,55,-1
2018-12-08 03:38:00,1652584,5183041,60592,-1,-1,74,17,7,1197,14,0,-1,13,0,8,0.10,0.13,0.11,30538,95,-1
2018-12-08 03:39:00,1650511,5184688,60678,-1,-1,0,19,7,1197,11,0,-1,0,0,4,0.05,0.10,0.11,30444,84,-1
2018-12-08 03:40:00,1649295,5184180,61591,-1,-1,0,16,7,1199,0,0,-1,0,0,0,0.00,0.08,0.09,30293,92,-1
2018-12-08 03:41:00,1651105,5182799,60928,-1,-1,1,16,7,1202,15,0,-1,0,0,0,0.15,0.11,0.10,30278,96,-1
2018-12-08 03:42:00,1648472,5183934,61263,-1,-1,0,19,7,1202,11,0,-1,0,0,0,0.10,0.08,0.10,30359,96,-1
2018-12-08 03:43:00,1648656,5184290,60985,-1,-1,0,18,7,1203,0,0,-1,0,0,0,0.05,0.07,0.10,30407,91,-1
2018-12-08 03:44:00,1647202,5188308,61063,-1,-1,85,16,7,1205,19,0,-1,16,0,9,0.00,0.06,0.09,30102,98,-1
2018-12-08 03:45:00,1650294,5182767,60628,-1,-1,3,16,7,1205,0,0,-1,8,0,6,1.30,0.32,0.17,30142,96,-1
2018-12-08 03:46:00,1649778,5182603,61136,-1,-1,1,16,7,1205,0,0,-1,0,0,0,0.05,0.30,0.17,30200,98,-1
2018-12-08 03:47:00,1648508,5186519,61390,-1,-1,4,18,7,1205,21,0,-1,0,0,4,0.05,0.29,0.17,30275,98,-1
2018-12-08 03:48:00,1648586,5183938,61632,-1,-1,0,18,7,1205,0,0,-1,0,0,5,0.05,0.29,0.16,30292,98,-1
2018-12-08 03:49:00,1647460,5184843,62078,-1,-1,6,16,7,1205,0,0,-1,100,1,30,0.00,0.29,0.15,30118,95,-1
2018-12-08 03:50:00,1647931,5183619,62046,-1,-1,0,18,7,1205,0,0,-1,0,0,5,0.35,0.10,0.17,30192,91,-1
2018-12-08 03:51:00,1647009,5183754,62251,-1,-1,0,18,7,1205,0,0,-1,0,0,0,0.10,0.11,0.17,30221,98,-1
2018-12-08 03:52:00,1646047,5184954,62537,-1,-1,0,18,7,1207,21,0,-1,0,0,4,0.05,0.11,0.16,30295,96,-1
2018-12-08 03:53:00,1645871,5184974,63254,-1,-1,0,18,7,1207,0,0,-1,0,0,5,0.15,0.13,0.16,30337,95,-1
2018-12-08 03:54:00,1645867,5187485,62214,-1,-1,0,17,7,1209,0,0,-1,0,0,0,0.05,0.14,0.16,30166,91,-1
2018-12-08 03:55:00,1645608,5185257,61911,-1,-1,1,19,7,1209,0,0,-1,0,0,0,0.20,0.11,0.18,30297,84,-1
2018-12-08 03:56:00,1652072,5175787,62750,-1,-1,0,17,7,1209,0,0,-1,0,0,0,0.05,0.10,0.17,30468,98,-1
2018-12-08 03:57:00,1655799,5174579,61661,-1,-1,82,20,7,1209,19,0,-1,14,0,9,0.05,0.10,0.17,30295,89,-1
2018-12-08 03:58:00,1656938,5173690,61935,-1,-1,73,18,7,1209,13,0,-1,12,0,10,0.05,0.08,0.17,30314,98,-1
2018-12-08 03:59:00,1654726,5174951,62812,-1,-1,0,17,7,1211,0,0,-1,0,0,0,0.05,0.08,0.17,30132,90,-1
2018-12-08 04:00:00,1653309,5174960,62787,-1,-1,0,17,7,1211,0,0,-1,0,0,4,0.05,0.05,0.09,30708,98,-1
2018-12-08 04:01:00,1646166,5184385,62320,-1,-1,0,17,7,1212,0,0,-1,0,0,0,0.05,0.05,0.09,30663,97,-1
2018-12-08 04:02:00,1648095,5183414,62128,-1,-1,0,21,7,1212,118,0,-1,0,0,6,0.15,0.07,0.09,30630,98,-1
2018-12-08 04:03:00,1643700,5187342,62705,-1,-1,0,20,7,1212,76,0,-1,0,0,0,0.10,0.08,0.10,30899,80,-1
2018-12-08 04:04:00,1643204,5190664,61681,-1,-1,0,16,7,1213,76,0,-1,0,0,0,0.15,0.10,0.11,30273,97,-1
2018-12-08 04:05:00,1644777,5186265,61997,-1,-1,0,16,7,1213,78,0,-1,0,0,0,0.05,0.10,0.09,30255,98,-1
2018-12-08 04:06:00,1638662,5192708,62627,-1,-1,0,16,7,1213,78,0,-1,0,0,0,0.05,0.10,0.08,30246,97,-1
2018-12-08 04:07:00,1588129,5253959,62083,-1,-1,0,16,7,1213,77,0,-1,0,0,0,0.15,0.10,0.09,30296,83,-1
2018-12-08 04:08:00,1662005,5175357,62967,-1,-1,0,19,7,1213,21,0,-1,0,0,0,0.05,0.09,0.08,30345,97,-1
2018-12-08 04:09:00,1663131,5175558,61968,-1,-1,0,17,7,1213,21,0,-1,0,0,0,0.15,0.09,0.09,30292,42,-1
2018-12-08 04:10:00,1661870,5175918,62046,-1,-1,9,17,7,1214,13,0,-1,0,0,10,0.40,0.16,0.10,30413,91,-1
2018-12-08 04:11:00,1661263,5180977,62537,-1,-1,3,18,7,1214,11,0,-1,0,0,0,0.10,0.17,0.11,30459,93,-1
2018-12-08 04:12:00,1662238,5177311,61861,-1,-1,7,16,7,1218,19,0,-1,0,0,28,0.15,0.17,0.11,30525,87,-1
2018-12-08 04:13:00,1660624,5177860,62713,-1,-1,1,19,7,1219,11,0,-1,0,0,0,0.10,0.18,0.12,30620,91,-1
2018-12-08 04:14:00,1662251,5176721,62259,-1,-1,7,19,7,1219,19,0,-1,0,0,17,0.20,0.19,0.13,30295,98,-1
2018-12-08 04:15:00,1661452,5176250,63041,-1,-1,0,16,7,1220,0,0,-1,0,0,0,0.15,0.14,0.13,30322,98,-1
2018-12-08 04:16:00,1660604,5175967,63037,-1,-1,0,16,7,1220,0,0,-1,0,0,0,0.10,0.14,0.14,30360,97,-1
2018-12-08 04:17:00,1653157,5187358,62283,-1,-1,0,18,7,1220,27,0,-1,0,0,0,0.05,0.12,0.13,30940,97,-1
2018-12-08 04:18:00,1655541,5184393,62402,-1,-1,0,18,7,1220,0,0,-1,0,0,0,0.05,0.11,0.13,30296,97,-1
2018-12-08 04:19:00,1660444,5176406,62693,-1,-1,0,16,7,1222,0,0,-1,0,0,4,0.10,0.09,0.12,30155,97,-1
2018-12-08 04:20:00,1660891,5175304,62734,-1,-1,0,16,7,1222,0,0,-1,0,0,0,0.25,0.11,0.14,30411,92,-1
2018-12-08 04:21:01,1661071,5176143,63029,-1,-1,97,17,7,1222,9,0,-1,15,0,9,0.15,0.12,0.14,30239,96,-1
2018-12-08 04:22:00,1660059,5177626,63111,-1,-1,77,17,7,1222,17,0,-1,18,0,12,0.05,0.12,0.14,30329,98,-1
2018-12-08 04:23:00,1658552,5177733,63401,-1,-1,0,18,7,1222,0,0,-1,0,0,19,0.15,0.14,0.14,30358,96,-1
2018-12-08 04:24:00,1658580,5178474,64483,-1,-1,88,17,7,1222,15,0,-1,34,0,7,0.20,0.16,0.15,30200,97,-1
2018-12-08 04:25:00,1658449,5175726,64606,-1,-1,1,16,7,1222,0,0,-1,0,0,4,0.10,0.13,0.13,30180,96,-1
2018-12-08 04:26:00,1658765,5175975,64270,-1,-1,0,16,7,1222,0,0,-1,0,0,4,0.10,0.12,0.13,30385,65,-1
2018-12-08 04:27:00,1659338,5177155,64405,-1,-1,81,17,7,1222,16,0,-1,22,0,9,0.15,0.14,0.13,30280,97,-1
2018-12-08 04:28:00,1656246,5180780,65077,-1,-1,2,18,7,1222,0,0,-1,0,0,4,0.30,0.17,0.14,30321,96,-1
2018-12-08 04:29:00,1657880,5175296,64315,-1,-1,0,16,7,1223,0,0,-1,0,0,4,0.10,0.15,0.13,30145,89,-1
2018-12-08 04:30:00,1657118,5176795,64495,-1,-1,0,16,7,1223,0,0,-1,0,0,0,0.15,0.16,0.13,30216,91,-1
2018-12-08 04:31:00,1656627,5178134,65024,-1,-1,16,16,7,1223,1,0,-1,0,0,5,0.05,0.15,0.13,30260,97,-1
2018-12-08 04:32:00,1658290,5177139,63336,-1,-1,6,18,7,1223,19,0,-1,1,0,8,0.05,0.13,0.13,30316,96,-1
2018-12-08 04:33:00,1657176,5176791,63537,-1,-1,1,21,7,1223,0,0,-1,0,0,0,0.10,0.09,0.13,30413,92,-1
2018-12-08 04:34:00,1657999,5176864,63746,-1,-1,0,18,7,1225,0,0,-1,0,0,0,0.15,0.10,0.14,30165,19,-1
2018-12-08 04:35:00,1656795,5180112,64000,-1,-1,0,16,7,1227,0,0,-1,0,0,0,0.10,0.09,0.13,30203,95,-1
2018-12-08 04:36:00,1659232,5176557,62836,-1,-1,0,16,7,1227,0,0,-1,0,0,6,0.30,0.14,0.14,30219,92,-1
2018-12-08 04:37:00,1656967,5179535,62898,-1,-1,1,18,7,1227,77,0,-1,0,0,0,0.00,0.13,0.13,30504,98,-1
2018-12-08 04:38:00,1653534,5183434,63197,-1,-1,2,16,7,1227,77,0,-1,0,0,0,0.05,0.12,0.13,30284,98,-1
2018-12-08 04:39:00,1652109,5187833,62509,-1,-1,0,16,7,1228,79,0,-1,0,0,0,0.00,0.09,0.11,30066,98,-1
2018-12-08 04:40:00,1648062,5188321,62844,-1,-1,1,15,7,1228,78,0,-1,0,0,8,0.05,0.08,0.11,30047,98,-1
2018-12-08 04:41:00,1644240,5193416,62439,-1,-1,0,15,7,1228,78,0,-1,0,0,9,0.05,0.03,0.11,30075,98,-1
2018-12-08 04:42:00,1659428,5180149,60956,-1,-1,12,18,7,1228,21,0,-1,0,0,9,0.10,0.05,0.10,30096,97,-1
2018-12-08 04:43:00,1659863,5178159,59981,-1,-1,1,18,7,1230,21,0,-1,0,0,0,0.10,0.06,0.09,30146,13,-1
2018-12-08 04:44:00,1660825,5177180,59789,-1,-1,6,16,7,1230,19,0,-1,0,0,9,0.10,0.08,0.09,30343,96,-1
2018-12-08 04:45:00,1660006,5180284,59899,-1,-1,11,19,7,1230,19,0,-1,100,2,29,0.05,0.08,0.08,30265,98,-1
2018-12-08 04:46:00,1658347,5178814,60452,-1,-1,3,18,7,1230,19,0,-1,0,0,10,0.05,0.08,0.08,30296,95,-1
2018-12-08 04:47:00,1654927,5183070,60633,-1,-1,77,16,7,1232,14,0,-1,15,0,9,0.05,0.07,0.08,30769,85,-1
2018-12-08 04:48:00,1652879,5183086,61423,-1,-1,0,18,7,1232,11,0,-1,0,0,0,0.05,0.06,0.08,30483,91,-1
2018-12-08 04:49:00,1658269,5177081,61538,-1,-1,89,18,7,1232,0,0,-1,27,0,15,0.05,0.05,0.07,30119,88,-1
2018-12-08 04:50:01,1659396,5178097,60530,-1,-1,86,16,7,1234,12,0,-1,28,0,7,0.00,0.04,0.07,30143,91,-1
2018-12-08 04:51:00,1658671,5177978,60710,-1,-1,0,16,7,1234,0,0,-1,0,0,4,0.15,0.06,0.06,30212,97,-1
2018-12-08 04:52:00,1658134,5182021,59695,-1,-1,2,18,7,1234,19,0,-1,0,0,0,0.00,0.05,0.06,30291,92,-1
2018-12-08 04:53:00,1658376,5178159,60153,-1,-1,0,18,7,1234,0,0,-1,0,0,12,0.05,0.05,0.06,30297,91,-1
2018-12-08 04:54:00,1658306,5178195,60612,-1,-1,0,16,7,1236,0,0,-1,0,0,0,0.05,0.05,0.06,30247,97,-1
2018-12-08 04:55:00,1650438,5187452,60923,-1,-1,84,16,7,1236,13,0,-1,14,0,10,0.10,0.07,0.06,30268,47,-1
2018-12-08 04:56:00,1650274,5187301,61054,-1,-1,0,17,7,1236,0,0,-1,0,0,0,0.25,0.09,0.08,30215,97,-1
2018-12-08 04:57:00,1650528,5187665,61120,-1,-1,0,20,7,1236,21,0,-1,0,0,0,0.05,0.10,0.07,30237,95,-1
2018-12-08 04:58:00,1649246,5186953,61591,-1,-1,1,21,7,1236,0,0,-1,0,0,0,0.10,0.11,0.07,30313,92,-1
2018-12-08 04:59:00,1649598,5190504,61100,-1,-1,15,17,7,1238,0,0,-1,1,0,9,0.40,0.18,0.09,30100,91,-1
2018-12-08 05:00:00,1649213,5187006,61837,-1,-1,0,17,7,1238,0,0,-1,0,0,4,0.05,0.17,0.09,30627,92,-1
2018-12-08 05:01:00,1642758,5195751,61923,-1,-1,77,19,7,1240,13,0,-1,20,0,8,0.05,0.13,0.09,30781,98,-1
2018-12-08 05:02:00,1645527,5192560,60088,-1,-1,0,20,7,1240,21,0,-1,0,0,5,0.20,0.16,0.10,30197,95,-1
2018-12-08 05:03:00,1649639,5188067,60604,-1,-1,1,20,7,1240,0,0,-1,0,0,0,0.10,0.16,0.11,30266,92,-1
2018-12-08 05:04:00,1650331,5189017,59047,-1,-1,0,18,7,1242,0,0,-1,0,0,0,0.05,0.09,0.11,30132,91,-1
2018-12-08 05:05:00,1650319,5188030,59781,-1,-1,0,17,7,1242,0,0,-1,0,0,0,0.15,0.11,0.12,30192,91,-1
2018-12-08 05:06:00,1651253,5188132,59183,-1,-1,0,17,7,1242,0,0,-1,0,0,5,0.15,0.13,0.12,30210,96,-1
2018-12-08 05:07:00,1649659,5188890,59969,-1,-1,4,19,7,1242,27,0,-1,0,0,4,0.00,0.09,0.12,30256,97,-1
2018-12-08 05:08:00,1651085,5188669,59658,-1,-1,1,19,7,1242,0,0,-1,0,0,0,0.10,0.09,0.12,30409,93,-1
2018-12-08 05:09:00,1650012,5189025,60506,-1,-1,78,17,7,1244,12,0,-1,14,0,8,0.00,0.08,0.12,30005,98,-1
2018-12-08 05:10:00,1662124,5175144,59006,-1,-1,0,16,7,1245,0,0,-1,0,0,4,0.20,0.09,0.12,30053,96,-1
2018-12-08 05:11:00,1658028,5177704,59797,-1,-1,1,16,7,1245,0,0,-1,0,0,4,0.10,0.08,0.11,30080,98,-1
2018-12-08 05:12:00,1656635,5180989,60112,-1,-1,78,19,7,1245,15,0,-1,82,0,24,0.05,0.09,0.11,30190,77,-1
2018-12-08 05:13:00,1652580,5185740,58990,-1,-1,0,18,7,1245,77,0,-1,0,0,0,0.15,0.10,0.12,30130,98,-1
2018-12-08 05:14:00,1649840,5191307,59244,-1,-1,0,15,7,1248,77,0,-1,0,0,0,0.10,0.12,0.10,30080,98,-1
2018-12-08 05:15:00,1641680,5196320,60022,-1,-1,83,15,7,1248,72,0,-1,13,0,9,0.05,0.09,0.10,30323,81,-1
2018-12-08 05:16:00,1644457,5195501,59510,-1,-1,76,15,7,1248,48,0,-1,12,0,9,0.00,0.07,0.09,30108,98,-1
2018-12-08 05:17:00,1639940,5200011,59797,-1,-1,0,15,7,1248,111,0,-1,0,0,0,0.80,0.22,0.13,30085,90,-1
2018-12-08 05:18:00,1655701,5178314,60059,-1,-1,1,18,7,1248,21,0,-1,0,0,0,0.10,0.21,0.13,30196,98,-1
2018-12-08 05:19:00,1657901,5178863,58630,-1,-1,71,16,7,1248,14,0,-1,16,0,8,0.00,0.19,0.13,30200,98,-1
2018-12-08 05:20:00,1656578,5179719,59158,-1,-1,10,17,7,1248,35,0,-1,1,0,8,0.15,0.21,0.13,30273,98,-1
2018-12-08 05:21:00,1655996,5179420,58695,-1,-1,0,18,7,1248,21,0,-1,0,0,4,0.15,0.24,0.13,30547,92,-1
2018-12-08 05:22:00,1654235,5179183,59891,-1,-1,6,15,7,1250,13,0,-1,0,0,19,0.00,0.08,0.13,30441,90,-1
2018-12-08 05:23:00,1654611,5180149,59281,-1,-1,0,18,7,1250,21,0,-1,0,0,0,0.20,0.10,0.14,30502,0,-1
2018-12-08 05:24:00,1654706,5182607,59199,-1,-1,88,19,7,1250,13,0,-1,14,0,8,0.10,0.12,0.14,30209,91,-1
2018-12-08 05:25:00,1654333,5180850,59052,-1,-1,0,16,7,1252,0,0,-1,0,0,5,0.10,0.11,0.14,30131,97,-1
2018-12-08 05:26:00,1652838,5184131,59351,-1,-1,12,16,7,1252,0,0,-1,0,0,4,0.20,0.12,0.14,30166,99,-1
2018-12-08 05:27:01,1653014,5183627,58986,-1,-1,96,18,7,1252,13,0,-1,100,1,25,0.00,0.12,0.14,30225,80,-1
2018-12-08 05:28:00,1654902,5181898,58576,-1,-1,77,18,7,1252,13,0,-1,11,0,9,0.00,0.08,0.13,30491,84,-1
2018-12-08 05:29:00,1655742,5178580,58413,-1,-1,0,16,7,1254,0,0,-1,0,0,0,0.20,0.10,0.14,30088,89,-1
2018-12-08 05:30:00,1650995,5185748,58576,-1,-1,92,16,7,1254,14,0,-1,18,0,8,0.10,0.10,0.14,30288,72,-1
2018-12-08 05:31:00,1651097,5182636,60481,-1,-1,14,16,7,1254,1,0,-1,1,0,4,0.35,0.13,0.16,30213,96,-1
2018-12-08 05:32:00,1649471,5182312,60567,-1,-1,0,18,7,1254,11,0,-1,0,0,0,0.25,0.18,0.13,30278,91,-1
2018-12-08 05:33:00,1650704,5182205,61210,-1,-1,83,21,7,1254,15,0,-1,13,0,8,0.10,0.20,0.13,30413,89,-1
2018-12-08 05:34:00,1650765,5182488,59953,-1,-1,0,18,7,1256,0,0,-1,0,0,5,0.05,0.17,0.13,30161,91,-1
2018-12-08 05:35:00,1650696,5180628,60723,-1,-1,0,16,7,1258,0,0,-1,0,0,4,0.45,0.24,0.15,30210,98,-1
2018-12-08 05:36:00,1651265,5182070,60534,-1,-1,80,17,7,1258,7,0,-1,13,0,9,0.05,0.18,0.14,30240,96,-1
2018-12-08 05:37:00,1649016,5181964,60764,-1,-1,3,18,7,1258,27,0,-1,0,0,0,0.05,0.14,0.15,30293,93,-1
2018-12-08 05:38:00,1651388,5182431,59817,-1,-1,0,18,7,1258,0,0,-1,0,0,4,0.05,0.13,0.14,30546,96,-1
2018-12-08 05:39:00,1650831,5181919,59842,-1,-1,0,16,7,1258,0,0,-1,0,0,0,0.25,0.17,0.15,30149,96,-1
2018-12-08 05:40:00,1651847,5183795,58511,-1,-1,0,16,7,1258,0,0,-1,0,0,0,0.00,0.08,0.14,30196,97,-1
2018-12-08 05:41:00,1649594,5182857,59772,-1,-1,0,16,7,1258,0,0,-1,0,0,5,0.50,0.17,0.16,30232,97,-1
2018-12-08 05:42:00,1648173,5183594,60108,-1,-1,0,20,7,1258,21,0,-1,2,0,4,0.10,0.18,0.17,30329,91,-1
2018-12-08 05:43:00,1647390,5187239,59965,-1,-1,0,19,7,1258,81,0,-1,0,0,0,0.10,0.19,0.17,30319,98,-1
2018-12-08 05:44:00,1643749,5192888,60334,-1,-1,0,15,7,1262,80,0,-1,0,0,0,0.10,0.16,0.17,30114,98,-1
2018-12-08 05:45:00,1636450,5199736,59748,-1,-1,81,15,7,1262,81,0,-1,14,0,8,0.05,0.17,0.16,30345,98,-1
2018-12-08 05:46:00,1637543,5198475,59961,-1,-1,1,15,7,1262,73,0,-1,0,0,4,0.00,0.07,0.14,30139,98,-1
2018-12-08 05:47:00,1633931,5203931,59523,-1,-1,2,15,7,1262,116,0,-1,0,0,0,0.10,0.07,0.13,30098,98,-1
2018-12-08 05:48:00,1648791,5182599,60370,-1,-1,0,18,7,1262,11,0,-1,0,0,0,0.15,0.08,0.13,30123,96,-1
2018-12-08 05:49:00,1648955,5183315,60162,-1,-1,4,16,7,1264,11,0,-1,100,1,29,0.10,0.08,0.14,30134,97,-1
2018-12-08 05:50:00,1649455,5183623,59494,-1,-1,25,17,7,1264,19,0,-1,2,0,14,0.20,0.11,0.12,30227,98,-1
2018-12-08 05:51:00,1650462,5183287,59088,-1,-1,85,18,7,1264,11,0,-1,16,0,9,0.00,0.11,0.12,30278,96,-1
2018-12-08 05:52:00,1649676,5182906,59080,-1,-1,85,16,7,1264,0,0,-1,26,0,16,0.25,0.14,0.13,30383,91,-1
2018-12-08 05:53:00,1647312,5187289,59150,-1,-1,81,16,7,1264,3,0,-1,22,0,15,0.00,0.11,0.13,30454,98,-1
2018-12-08 05:54:00,1648791,5184303,59572,-1,-1,12,18,7,1264,13,0,-1,0,0,23,0.10,0.11,0.12,30156,96,-1
2018-12-08 05:55:00,1646477,5183844,60141,-1,-1,5,17,7,1266,0,0,-1,1,0,8,0.15,0.10,0.13,30157,74,-1
2018-12-08 05:56:00,1641844,5191630,59691,-1,-1,0,17,7,1266,0,0,-1,1,0,6,0.05,0.11,0.10,30233,98,-1
2018-12-08 05:57:00,1649549,5182164,59940,-1,-1,1,19,7,1266,21,0,-1,0,0,21,0.20,0.10,0.10,30259,72,-1
2018-12-08 05:58:00,1648726,5183721,59174,-1,-1,1,19,7,1266,0,0,-1,0,0,0,0.10,0.12,0.10,30277,98,-1
2018-12-08 05:59:00,1650831,5182607,59150,-1,-1,0,17,7,1266,0,0,-1,0,0,9,0.05,0.11,0.10,30084,93,-1
2018-12-08 06:00:00,1648873,5183635,59486,-1,-1,0,17,7,1266,0,0,-1,0,0,8,0.10,0.10,0.10,30646,97,-1
2018-12-08 06:01:00,1639333,5196230,60063,-1,-1,54,17,7,1267,0,0,-1,0,0,18,0.25,0.14,0.12,30562,70,-1
2018-12-08 06:02:00,1646247,5188145,57663,-1,-1,4,20,7,1267,19,0,-1,0,0,5,0.10,0.12,0.12,30420,80,-1
2018-12-08 06:03:00,1648402,5186068,58249,-1,-1,0,20,7,1267,0,0,-1,0,0,0,0.10,0.12,0.12,30315,97,-1
2018-12-08 06:04:00,1647943,5184929,58306,-1,-1,0,17,7,1269,0,0,-1,0,0,28,0.10,0.13,0.12,30107,97,-1
2018-12-08 06:05:00,1647669,5184737,59019,-1,-1,0,17,7,1269,0,0,-1,0,0,0,0.10,0.13,0.11,30132,70,-1
2018-12-08 06:06:00,1647632,5186789,58798,-1,-1,62,17,7,1269,0,0,-1,0,0,6,0.05,0.09,0.11,30184,98,-1
2018-12-08 06:07:00,1647415,5187211,59346,-1,-1,52,18,7,1269,10,0,-1,0,0,5,0.20,0.11,0.11,30256,92,-1
2018-12-08 06:08:00,1646018,5186285,59719,-1,-1,0,19,7,1269,0,0,-1,0,0,0,0.20,0.13,0.12,30182,97,-1
2018-12-08 06:09:00,1645277,5186519,60440,-1,-1,0,18,7,1271,0,0,-1,0,0,4,0.15,0.14,0.13,30078,95,-1
2018-12-08 06:10:00,1644666,5189754,59691,-1,-1,0,17,7,1272,0,0,-1,0,0,0,0.10,0.14,0.12,30096,96,-1
2018-12-08 06:11:00,1645047,5187805,60461,-1,-1,78,16,7,1272,0,0,-1,0,0,5,0.30,0.19,0.14,30061,60,-1
2018-12-08 06:12:00,1643155,5191421,60641,-1,-1,82,19,7,1272,187,0,-1,100,6,31,0.10,0.17,0.13,30128,95,-1
2018-12-08 06:13:00,1640411,5194924,60370,-1,-1,0,20,7,1272,76,0,-1,0,0,5,0.05,0.14,0.13,30142,96,-1
2018-12-08 06:14:00,1638912,5194108,60964,-1,-1,0,15,7,1273,76,0,-1,0,0,13,0.05,0.12,0.13,29979,97,-1
2018-12-08 06:15:00,1633234,5200900,61329,-1,-1,32,15,7,1273,77,0,-1,0,0,8,0.05,0.11,0.13,29994,98,-1
2018-12-08 06:16:00,1630502,5205041,60706,-1,-1,0,15,7,1273,39,0,-1,0,0,5,0.00,0.05,0.11,30018,98,-1
2018-12-08 06:17:00,1625911,5210488,61100,-1,-1,6,15,7,1273,74,0,-1,0,0,0,0.05,0.04,0.11,30016,95,-1
2018-12-08 06:18:00,1643073,5188038,60084,-1,-1,0,18,7,1273,27,0,-1,0,0,0,0.35,0.10,0.12,30176,38,-1
2018-12-08 06:19:00,1644273,5187731,59691,-1,-1,34,15,7,1273,13,0,-1,1,0,13,0.10,0.11,0.12,30208,65,-1
2018-12-08 06:20:00,1643974,5188276,59838,-1,-1,3,17,7,1273,27,0,-1,0,0,4,0.20,0.14,0.13,30287,59,-1
2018-12-08 06:21:00,1644548,5189373,60391,-1,-1,50,18,7,1273,5,0,-1,0,0,16,0.30,0.20,0.15,30325,98,-1
